District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Richmond,43.65057120000001,-79.3845675,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
Richmond,43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.6501958073437,-79.38851084110452,Smoke Shop
Richmond,43.65057120000001,-79.3845675,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
Richmond,43.65057120000001,-79.3845675,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
Richmond,43.65057120000001,-79.3845675,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
Richmond,43.65057120000001,-79.3845675,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Richmond,43.65057120000001,-79.3845675,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Maman,43.64830873804684,-79.38225333898805,Café
Richmond,43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
Richmond,43.65057120000001,-79.3845675,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
Richmond,43.65057120000001,-79.3845675,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
Richmond,43.65057120000001,-79.3845675,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
Richmond,43.65057120000001,-79.3845675,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Richmond,43.65057120000001,-79.3845675,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
Richmond,43.65057120000001,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Richmond,43.65057120000001,-79.3845675,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Richmond,43.65057120000001,-79.3845675,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
Richmond,43.65057120000001,-79.3845675,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
Richmond,43.65057120000001,-79.3845675,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
Richmond,43.65057120000001,-79.3845675,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Richmond,43.65057120000001,-79.3845675,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
Richmond,43.65057120000001,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater
Richmond,43.65057120000001,-79.3845675,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
Richmond,43.65057120000001,-79.3845675,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
Richmond,43.65057120000001,-79.3845675,King Taps,43.648475974183,-79.38205778358744,Gastropub
Richmond,43.65057120000001,-79.3845675,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Richmond,43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
Richmond,43.65057120000001,-79.3845675,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Richmond,43.65057120000001,-79.3845675,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Richmond,43.65057120000001,-79.3845675,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
Richmond,43.65057120000001,-79.3845675,Pi Co.,43.648651,-79.385874,Pizza Place
Richmond,43.65057120000001,-79.3845675,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Richmond,43.65057120000001,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
Richmond,43.65057120000001,-79.3845675,LUSH,43.653557,-79.3804,Cosmetics Shop
Richmond,43.65057120000001,-79.3845675,Dineen Coffee,43.650497,-79.378765,Café
Richmond,43.65057120000001,-79.3845675,Freshii,43.649273084327184,-79.38374831204301,Salad Place
Richmond,43.65057120000001,-79.3845675,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
Richmond,43.65057120000001,-79.3845675,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
Richmond,43.65057120000001,-79.3845675,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
Richmond,43.65057120000001,-79.3845675,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store
Richmond,43.65057120000001,-79.3845675,Starbucks,43.646731,-79.383951,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant
Richmond,43.65057120000001,-79.3845675,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
Richmond,43.65057120000001,-79.3845675,The Fifth & Terrace,43.649249809335,-79.38931975675418,Modern European Restaurant
Richmond,43.65057120000001,-79.3845675,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
Richmond,43.65057120000001,-79.3845675,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Richmond,43.65057120000001,-79.3845675,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
Richmond,43.65057120000001,-79.3845675,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
Richmond,43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Richmond,43.65057120000001,-79.3845675,Loft404 Inspired Gatherings,43.64785142504536,-79.38948982526453,Event Space
Richmond,43.65057120000001,-79.3845675,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Richmond,43.65057120000001,-79.3845675,Marriott Downtown at CF Toronto Eaton Centre,43.654728444284025,-79.3824216350913,Hotel
Richmond,43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
Richmond,43.65057120000001,-79.3845675,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
Richmond,43.65057120000001,-79.3845675,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Richmond,43.65057120000001,-79.3845675,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Richmond,43.65057120000001,-79.3845675,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
Richmond,43.65057120000001,-79.3845675,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
Richmond,43.65057120000001,-79.3845675,Tim Hortons,43.648539738667544,-79.38323081349182,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Cardio-Go,43.64701650155176,-79.38814275495332,Gym
Richmond,43.65057120000001,-79.3845675,Bardi's Steak House,43.64622,-79.383074,Restaurant
Richmond,43.65057120000001,-79.3845675,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
Richmond,43.65057120000001,-79.3845675,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Topman,43.652281488745565,-79.38001554865625,Clothing Store
Richmond,43.65057120000001,-79.3845675,Momentos,43.64754799198248,-79.38891405541862,Nightclub
Richmond,43.65057120000001,-79.3845675,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
Richmond,43.65057120000001,-79.3845675,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
Richmond,43.65057120000001,-79.3845675,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
Richmond,43.65057120000001,-79.3845675,PLANTA Burger Financial District,43.65093442906692,-79.37929871929829,Vegetarian / Vegan Restaurant
Richmond,43.65057120000001,-79.3845675,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
Richmond,43.65057120000001,-79.3845675,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
Richmond,43.65057120000001,-79.3845675,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Fat Bastard Burrito Co.,43.648146672800344,-79.38921873094012,Burrito Place
Richmond,43.65057120000001,-79.3845675,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
Richmond,43.65057120000001,-79.3845675,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
Richmond,43.65057120000001,-79.3845675,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
Richmond,43.65057120000001,-79.3845675,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
Harbourfront East,43.6408157,-79.38175229999999,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Harbourfront East,43.6408157,-79.38175229999999,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
Harbourfront East,43.6408157,-79.38175229999999,iQ Food Co,43.642851,-79.382081,Salad Place
Harbourfront East,43.6408157,-79.38175229999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Harbourfront East,43.6408157,-79.38175229999999,BeaverTails,43.639736,-79.380068,Dessert Shop
Harbourfront East,43.6408157,-79.38175229999999,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
Harbourfront East,43.6408157,-79.38175229999999,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
Harbourfront East,43.6408157,-79.38175229999999,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Harbourfront East,43.6408157,-79.38175229999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
Harbourfront East,43.6408157,-79.38175229999999,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Harbourfront East,43.6408157,-79.38175229999999,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
Harbourfront East,43.6408157,-79.38175229999999,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
Harbourfront East,43.6408157,-79.38175229999999,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
Harbourfront East,43.6408157,-79.38175229999999,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Harbourfront East,43.6408157,-79.38175229999999,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
Harbourfront East,43.6408157,-79.38175229999999,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
Harbourfront East,43.6408157,-79.38175229999999,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
Harbourfront East,43.6408157,-79.38175229999999,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
Harbourfront East,43.6408157,-79.38175229999999,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
Harbourfront East,43.6408157,-79.38175229999999,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
Harbourfront East,43.6408157,-79.38175229999999,TELUS,43.64331243103257,-79.38099939294844,IT Services
Harbourfront East,43.6408157,-79.38175229999999,SOCO Kitchen+Bar,43.6429974,-79.383788,Bistro
Harbourfront East,43.6408157,-79.38175229999999,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
Harbourfront East,43.6408157,-79.38175229999999,Miku,43.64137436,-79.37753063,Japanese Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Harbourfront East,43.6408157,-79.38175229999999,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
Harbourfront East,43.6408157,-79.38175229999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Harbourfront East,43.6408157,-79.38175229999999,Boxcar Social,43.63831906511549,-79.38246311921247,Café
Harbourfront East,43.6408157,-79.38175229999999,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
Harbourfront East,43.6408157,-79.38175229999999,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
Harbourfront East,43.6408157,-79.38175229999999,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
Harbourfront East,43.6408157,-79.38175229999999,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
Harbourfront East,43.6408157,-79.38175229999999,Booster Juice,43.64322536,-79.3812383,Juice Bar
Harbourfront East,43.6408157,-79.38175229999999,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
Harbourfront East,43.6408157,-79.38175229999999,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
Harbourfront East,43.6408157,-79.38175229999999,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
Harbourfront East,43.6408157,-79.38175229999999,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Ray Bay,43.642323,-79.38593,Aquarium
Harbourfront East,43.6408157,-79.38175229999999,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Dangerous Lagoon,43.64233,-79.385925,Aquarium
Harbourfront East,43.6408157,-79.38175229999999,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
Harbourfront East,43.6408157,-79.38175229999999,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
Harbourfront East,43.6408157,-79.38175229999999,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
Harbourfront East,43.6408157,-79.38175229999999,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
Harbourfront East,43.6408157,-79.38175229999999,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
Harbourfront East,43.6408157,-79.38175229999999,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
Harbourfront East,43.6408157,-79.38175229999999,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
Harbourfront East,43.6408157,-79.38175229999999,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
Harbourfront East,43.6408157,-79.38175229999999,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
Harbourfront East,43.6408157,-79.38175229999999,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
Harbourfront East,43.6408157,-79.38175229999999,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
Harbourfront East,43.6408157,-79.38175229999999,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
Harbourfront East,43.6408157,-79.38175229999999,Rainbow Reef,43.64226,-79.385994,Aquarium
Harbourfront East,43.6408157,-79.38175229999999,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
Harbourfront East,43.6408157,-79.38175229999999,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.639954,-79.382025,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
Harbourfront East,43.6408157,-79.38175229999999,The Rec Room,43.641109851662456,-79.38676279808568,Bar
Harbourfront East,43.6408157,-79.38175229999999,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Panago,43.64251764051932,-79.38359138522554,Pizza Place
Harbourfront East,43.6408157,-79.38175229999999,Dollarama,43.641765,-79.379589,Discount Store
Harbourfront East,43.6408157,-79.38175229999999,Sushi Shop,43.643485,-79.38096,Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495362,-79.38587089636458,Hotel
Harbourfront East,43.6408157,-79.38175229999999,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
Harbourfront East,43.6408157,-79.38175229999999,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
Harbourfront East,43.6408157,-79.38175229999999,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.64309,-79.383071,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
Harbourfront East,43.6408157,-79.38175229999999,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
Harbourfront East,43.6408157,-79.38175229999999,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
Harbourfront East,43.6408157,-79.38175229999999,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
Harbourfront East,43.6408157,-79.38175229999999,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
Harbourfront East,43.6408157,-79.38175229999999,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
Harbourfront East,43.6408157,-79.38175229999999,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
Harbourfront East,43.6408157,-79.38175229999999,McCafé,43.644490691919735,-79.38110912246584,Café
Harbourfront East,43.6408157,-79.38175229999999,Chipotle Mexican Grill,43.64489,-79.38305,Mexican Restaurant
Harbourfront East,43.6408157,-79.38175229999999,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
Harbourfront East,43.6408157,-79.38175229999999,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
Harbourfront East,43.6408157,-79.38175229999999,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Winners,43.64206291678669,-79.37900143460836,Department Store
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,Starbucks,43.64099011203675,-79.37626361846924,Coffee Shop
Harbourfront East,43.6408157,-79.38175229999999,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
Harbourfront East,43.6408157,-79.38175229999999,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
Harbourfront East,43.6408157,-79.38175229999999,RBC Royal Bank,43.6408925738686,-79.37841340899467,Bank
Toronto Dominion Centre,43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Toronto Dominion Centre,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Toronto Dominion Centre,43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
Toronto Dominion Centre,43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Toronto Dominion Centre,43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
Toronto Dominion Centre,43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Toronto Dominion Centre,43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Toronto Dominion Centre,43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Toronto Dominion Centre,43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
Toronto Dominion Centre,43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Toronto Dominion Centre,43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
Toronto Dominion Centre,43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
Toronto Dominion Centre,43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Toronto Dominion Centre,43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
Toronto Dominion Centre,43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Toronto Dominion Centre,43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Toronto Dominion Centre,43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
Toronto Dominion Centre,43.6471768,-79.38157640000001,iQ Food Co,43.642851,-79.382081,Salad Place
Toronto Dominion Centre,43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Toronto Dominion Centre,43.6471768,-79.38157640000001,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Royal Alexandra Theatre,43.647255,-79.38753,Theater
Toronto Dominion Centre,43.6471768,-79.38157640000001,TELUS,43.64331243103257,-79.38099939294844,IT Services
Toronto Dominion Centre,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
Toronto Dominion Centre,43.6471768,-79.38157640000001,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Toronto Dominion Centre,43.6471768,-79.38157640000001,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Toronto Dominion Centre,43.6471768,-79.38157640000001,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
Toronto Dominion Centre,43.6471768,-79.38157640000001,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,SOCO Kitchen+Bar,43.6429974,-79.383788,Bistro
Toronto Dominion Centre,43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
Toronto Dominion Centre,43.6471768,-79.38157640000001,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Toronto Dominion Centre,43.6471768,-79.38157640000001,Craft Beer Market,43.64989,-79.378005,Beer Bar
Toronto Dominion Centre,43.6471768,-79.38157640000001,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
Toronto Dominion Centre,43.6471768,-79.38157640000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
Toronto Dominion Centre,43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Toronto Dominion Centre,43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
