District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bay Ridge,40.6339929,-74.0145841,Lan Ting Hot Pot BBQ,40.63750249102901,-74.0109793629317,Hotpot Restaurant
Bay Ridge,40.6339929,-74.0145841,New Belacan Restaurant Inc,40.63574857506652,-74.00938612023614,Malay Restaurant
Bay Ridge,40.6339929,-74.0145841,Lief Erickson's,40.63488802482914,-74.02029476406673,Bar
Bay Ridge,40.6339929,-74.0145841,Soccer Tavern,40.63540857188418,-74.0097409607691,Irish Pub
Bay Ridge,40.6339929,-74.0145841,vivi bubble tea,40.63553021048461,-74.00971780560141,Bubble Tea Shop
Bay Ridge,40.6339929,-74.0145841,Western Yunnan Crossing Bridge Noodle,40.63729084104867,-74.01091219661586,Chinese Restaurant
Bay Ridge,40.6339929,-74.0145841,Ocean Chinese Restaurant 海洋軒,40.630172353693375,-74.01508040313534,Chinese Restaurant
Bay Ridge,40.6339929,-74.0145841,Millennium Playground,40.63565082068004,-74.01957055977692,Playground
 Fort Hamilton,40.6187154,-74.03319570000001,Little Cupcake Bakeshop,40.62002146472201,-74.03256713734747,Cupcake Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Mimi Nails Spa,40.619651240345,-74.03263837597949,Spa
 Fort Hamilton,40.6187154,-74.03319570000001,Paneantico,40.61936769563803,-74.03281400048485,Bakery
 Fort Hamilton,40.6187154,-74.03319570000001,The Wicked Monk,40.617128601968595,-74.03384858127117,Bar
 Fort Hamilton,40.6187154,-74.03319570000001,Nino's Pizza,40.61976265882881,-74.03263030980774,Pizza Place
 Fort Hamilton,40.6187154,-74.03319570000001,Townhouse 275,40.61803762118631,-74.03361264495949,Cocktail Bar
 Fort Hamilton,40.6187154,-74.03319570000001,Hunter's Steak & Ale House,40.61660563943881,-74.03098585281313,Steakhouse
 Fort Hamilton,40.6187154,-74.03319570000001,Starbucks,40.619260073370675,-74.03288331997678,Coffee Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Harbor Fitness,40.61779715448358,-74.0302906614112,Gym / Fitness Center
 Fort Hamilton,40.6187154,-74.03319570000001,Fushimi,40.61727,-74.03101,Japanese Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Nonno's Pizza,40.62164967557811,-74.03185368050534,Pizza Place
 Fort Hamilton,40.6187154,-74.03319570000001,The Common,40.617844,-74.033624,Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Swan Beauty,40.61667,-74.03354300000001,Health & Beauty Service
 Fort Hamilton,40.6187154,-74.03319570000001,The Lock Yard,40.61736777473677,-74.02964943412427,Beer Garden
 Fort Hamilton,40.6187154,-74.03319570000001,HoM Bay Ridge,40.62184719696941,-74.03177563511296,Tea Room
 Fort Hamilton,40.6187154,-74.03319570000001,Chadwick's Restaurant,40.621449623364306,-74.03196395076446,American Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Pipin's Pub,40.62027900515759,-74.03222987876792,Irish Pub
 Fort Hamilton,40.6187154,-74.03319570000001,Delia's Lounge & Restaurant,40.6187462397852,-74.0331474738176,Cocktail Bar
 Fort Hamilton,40.6187154,-74.03319570000001,Pasticceria Rocco,40.6167545562255,-74.03085571890367,Bakery
 Fort Hamilton,40.6187154,-74.03319570000001,Suki Sushi Bay Ridge,40.61910674029615,-74.03284785146936,Japanese Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Espresso Pizza,40.61639003656646,-74.03070991895045,Pizza Place
 Fort Hamilton,40.6187154,-74.03319570000001,ha ha chinese,40.618022230237116,-74.03030968368607,Chinese Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Met Fresh Supermarket,40.61652838683681,-74.03400301572239,Supermarket
 Fort Hamilton,40.6187154,-74.03319570000001,Cebu' Bar & Bistro,40.62181234249646,-74.03172698590136,New American Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Mimi Nails,40.62257064456921,-74.03147660099737,Spa
 Fort Hamilton,40.6187154,-74.03319570000001,Coffee Rx,40.62211486513489,-74.03190841796363,Café
 Fort Hamilton,40.6187154,-74.03319570000001,H & L Bagels,40.621624684758785,-74.03183112853934,Bagel Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Ho' Brah Taco Joint,40.62295987421396,-74.03137094766794,Taco Place
 Fort Hamilton,40.6187154,-74.03319570000001,Artichoke Basille's Pizza,40.619142152227624,-74.02989977181781,Pizza Place
 Fort Hamilton,40.6187154,-74.03319570000001,Dunkin',40.62085944443804,-74.03234751302926,Donut Shop
 Fort Hamilton,40.6187154,-74.03319570000001,The Kettle Black,40.62283909856897,-74.03141082168587,Bar
 Fort Hamilton,40.6187154,-74.03319570000001,Artisan Food Valley,40.61922931491533,-74.03280732243054,Gourmet Shop
 Fort Hamilton,40.6187154,-74.03319570000001,The UPS Store,40.6181886,-74.0335205,Shipping Store
 Fort Hamilton,40.6187154,-74.03319570000001,Ponte Vecchio Restaurant,40.621227301638804,-74.02914271707449,Italian Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Henry Hardes Liquor,40.6183230697663,-74.03323391085166,Wine Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Tuscany Grill,40.62291326029698,-74.03138652017468,Italian Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Vital Nutrition,40.62130878292833,-74.02911880029772,Pharmacy
 Fort Hamilton,40.6187154,-74.03319570000001,Arirang Hibachi Steakhouse,40.62116794545947,-74.02929930965014,Japanese Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Lucille Roberts,40.6199145,-74.028475,Gym
 Fort Hamilton,40.6187154,-74.03319570000001,Pink & White Nails,40.622532797931896,-74.03146307176664,Spa
 Fort Hamilton,40.6187154,-74.03319570000001,Bombay Grill,40.622371,-74.03179899999999,Indian Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Uncle Louie G's,40.62278367167344,-74.03141415087794,Ice Cream Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Kitty Kiernans,40.615291889159934,-74.03440950433362,Pub
 Fort Hamilton,40.6187154,-74.03319570000001,Kaleidoscope Toy Store,40.622179846597675,-74.03164945621701,Toy / Game Store
 Fort Hamilton,40.6187154,-74.03319570000001,Panda Sport,40.617567590507335,-74.02942288365904,Board Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Dunkin',40.6171989,-74.0303955,Donut Shop
 Fort Hamilton,40.6187154,-74.03319570000001,Domino's Pizza,40.61882872085569,-74.02966082096094,Pizza Place
 Fort Hamilton,40.6187154,-74.03319570000001,Campo Bello Restaurant 2,40.61806,-74.029366,Spanish Restaurant
 Fort Hamilton,40.6187154,-74.03319570000001,Energy Fuel,40.61553072769499,-74.03142578696837,Juice Bar
 Fort Hamilton,40.6187154,-74.03319570000001,Subway,40.622358,-74.031248,Sandwich Place
 Fort Hamilton,40.6187154,-74.03319570000001,Harbor Fitness Spin Studio,40.61766052246094,-74.02999877929688,Gym / Fitness Center
 Fort Hamilton,40.6187154,-74.03319570000001,Metropolitan Supermarket,40.616527449804835,-74.02941839326314,Grocery Store
 Bensonhurst,40.60497720000001,-73.9934061,Grotta Azzurra,40.603611,-73.99538100000001,Pizza Place
 Bensonhurst,40.60497720000001,-73.9934061,King's Kitchen,40.603843670696406,-73.99695955432104,Cantonese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Golden Bun Bakery,40.60196235708771,-73.99402451118084,Bakery
 Bensonhurst,40.60497720000001,-73.9934061,Prince Tea House,40.6038644412623,-73.9959904601351,Tea Room
 Bensonhurst,40.60497720000001,-73.9934061,Istanbul Turkish Fast Food & Restaurant,40.60177064956682,-73.99385594134259,Turkish Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Lenny's Pizza,40.60490837787233,-73.99871296726626,Pizza Place
 Bensonhurst,40.60497720000001,-73.9934061,Lily Bloom Bakery,40.601667389191796,-73.9933523107573,Bakery
 Bensonhurst,40.60497720000001,-73.9934061,Delacqua,40.604216455437815,-73.99745200137458,Spa
 Bensonhurst,40.60497720000001,-73.9934061,Sweet House Drinks And Desserts,40.60291763540403,-73.99547275394062,Dessert Shop
 Bensonhurst,40.60497720000001,-73.9934061,La Bella Pizza Express,40.60200450936564,-73.99412688007006,Pizza Place
 Bensonhurst,40.60497720000001,-73.9934061,Planet Fitness,40.60456665351589,-73.99786101312996,Gym / Fitness Center
 Bensonhurst,40.60497720000001,-73.9934061,Vivi Bubble Tea,40.60231190315835,-73.99431243359834,Bubble Tea Shop
 Bensonhurst,40.60497720000001,-73.9934061,Tous Les Jour,40.60435768510481,-73.99765735970983,Bakery
 Bensonhurst,40.60497720000001,-73.9934061,Ichi Sushi,40.60177410615188,-73.99386866086485,Sushi Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Cherry Hill Gourmet Market,40.60072306933772,-73.9919121682349,Gourmet Shop
 Bensonhurst,40.60497720000001,-73.9934061,GNC,40.604089,-73.996813,Supplement Shop
 Bensonhurst,40.60497720000001,-73.9934061,The Vitamin Shoppe,40.604762,-73.997645,Supplement Shop
 Bensonhurst,40.60497720000001,-73.9934061,Kung Fu Tea,40.60203,-73.99431,Bubble Tea Shop
 Bensonhurst,40.60497720000001,-73.9934061,Bagel Bazaar,40.601853148434564,-73.99361285402229,Coffee Shop
 Bensonhurst,40.60497720000001,-73.9934061,New Ruans,40.60513670431751,-73.99902556161967,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Fu Kee Restaurant 富記,40.60179508639991,-73.99352210859865,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Starbucks,40.60492502971137,-73.9986815620759,Coffee Shop
 Bensonhurst,40.60497720000001,-73.9934061,Choi Fook,40.60380104533078,-73.99706030622109,Dim Sum Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,AT&T,40.60314191598412,-73.99520650506014,Mobile Phone Shop
 Bensonhurst,40.60497720000001,-73.9934061,The Childrens Place,40.602579999999996,-73.994298,Kids Store
 Bensonhurst,40.60497720000001,-73.9934061,Chase Bank,40.60474569553324,-73.99786298104152,Bank
 Bensonhurst,40.60497720000001,-73.9934061,Mr. Bun 包大人,40.60385175312586,-73.99710920634705,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Han Wong Restaurant,40.605151,-73.99811700000001,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Charisma Bay,40.601963,-73.994462,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Burger King,40.6021572477629,-73.9945639378856,Fast Food Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Ichi Sushi,40.60404941998062,-73.99741244318324,Japanese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Carter's,40.603266,-73.995422,Kids Store
 Bensonhurst,40.60497720000001,-73.9934061,Chase Bank,40.602831,-73.993277,Bank
 Bensonhurst,40.60497720000001,-73.9934061,Capital One Bank,40.602314046068,-73.99506539106483,Bank
 Bensonhurst,40.60497720000001,-73.9934061,Healthalicious,40.60494514330043,-73.99888516588128,American Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Golden Bay Restaurant,40.60253428582102,-73.9950322275292,Cantonese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Empire Hair & Nail Salon,40.604256,-73.997095,Salon / Barbershop
 Bensonhurst,40.60497720000001,-73.9934061,Cup O Yogurt,40.602438,-73.993752,Frozen Yogurt Shop
 Bensonhurst,40.60497720000001,-73.9934061,Dunkin',40.602027893066406,-73.99456787109375,Donut Shop
 Bensonhurst,40.60497720000001,-73.9934061,Happy Seafood Restaurant,40.602504639789174,-73.99505289699076,Chinese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,T-Mobile,40.6025103,-73.9941825,Mobile Phone Shop
 Bensonhurst,40.60497720000001,-73.9934061,Verizon,40.60290710028119,-73.99485773873494,Mobile Phone Shop
 Bensonhurst,40.60497720000001,-73.9934061,Chikurin,40.60077670425499,-73.99200851938116,Japanese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,GameStop,40.602770064227045,-73.99494541321205,Video Game Store
 Bensonhurst,40.60497720000001,-73.9934061,HK Tea & Sushi,40.60408551854106,-73.99736413345533,Asian Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Nagoya Sushi,40.60516119006395,-73.99924699427712,Japanese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Vucciria,40.6008950500374,-73.9920138718325,Gourmet Shop
 Bensonhurst,40.60497720000001,-73.9934061,TD Bank,40.60226285185283,-73.99386890977888,Bank
 Bensonhurst,40.60497720000001,-73.9934061,Golden Crown Bakery,40.601712921932986,-73.99344821481787,Bakery
 Bensonhurst,40.60497720000001,-73.9934061,金雅茶餐廳,40.604916740585175,-73.9990487647991,Cantonese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Foot Locker,40.60387909908073,-73.99655565619463,Shoe Store
 Bensonhurst,40.60497720000001,-73.9934061,GAP,40.60331170531391,-73.99575593471373,Clothing Store
 Bensonhurst,40.60497720000001,-73.9934061,SUBWAY,40.602968419001414,-73.99556147681758,Sandwich Place
 Bensonhurst,40.60497720000001,-73.9934061,Footaction,40.60322540950552,-73.99534866213799,Shoe Store
 Bensonhurst,40.60497720000001,-73.9934061,Flavour,40.603945,-73.996592,Women's Store
 Bensonhurst,40.60497720000001,-73.9934061,Pretty Girl,40.603520931379805,-73.9964751068622,Women's Store
 Bensonhurst,40.60497720000001,-73.9934061,Double Fire Gourmet Inc.,40.602745056152344,-73.9956283569336,Cantonese Restaurant
 Bensonhurst,40.60497720000001,-73.9934061,Poke Bowl Station,40.603563,-73.997167,Poke Place
 Bensonhurst,40.60497720000001,-73.9934061,Dunkin',40.6045633,-73.9986289,Donut Shop
 Bensonhurst,40.60497720000001,-73.9934061,Charlies Handbags,40.603862,-73.997586,Accessories Store
 Bensonhurst,40.60497720000001,-73.9934061,Me-Do Desserts 蜜嘟甜品,40.603837,-73.997646,Dessert Shop
 Bensonhurst,40.60497720000001,-73.9934061,DL Shoe Store,40.6042707789002,-73.99787535504552,Shoe Store
 Bensonhurst,40.60497720000001,-73.9934061,MTA Subway - 20th Ave (D),40.60661843075592,-73.99803288009151,Metro Station
 Bensonhurst,40.60497720000001,-73.9934061,In & Out Express Deli,40.604521999999996,-73.998749,Deli / Bodega
 Bensonhurst,40.60497720000001,-73.9934061,Jiang Mei Restaurant,40.60472106933594,-73.99897766113281,Chinese Restaurant
 Kensington,40.7934345,-73.7220756,Allenwood Park,40.7957513702374,-73.72361934379073,Park
 Kensington,40.7934345,-73.7220756,Allenwood Park Tennis Courts,40.79496186088354,-73.72488361646505,Tennis Court
 Ocean Parkway,40.576312,-73.968501,Ocean Parkway Beach,40.57471289946765,-73.9698053154773,Beach
 Ocean Parkway,40.576312,-73.968501,Taste of Russia,40.57662179440902,-73.96639525809995,Gourmet Shop
 Ocean Parkway,40.576312,-73.968501,Georgian House in NYC,40.576636447982054,-73.96723778621237,Restaurant
 Ocean Parkway,40.576312,-73.968501,Güllüoğlu Baklava & Cafe,40.576748189880746,-73.96599329968467,Dessert Shop
 Ocean Parkway,40.576312,-73.968501,Vintage Gourmet Foods,40.577245,-73.964573,Food & Drink Shop
 Ocean Parkway,40.576312,-73.968501,Sachiko Sushi,40.57637953033672,-73.9657966583925,Sushi Restaurant
 Ocean Parkway,40.576312,-73.968501,Saint-Petersburg Books Music Video,40.576455091807674,-73.96616384293353,Bookstore
 Ocean Parkway,40.576312,-73.968501,Brighton Boardwalk E,40.57609789620386,-73.96286048392786,Other Great Outdoors
 Ocean Parkway,40.576312,-73.968501,Duane Reade,40.5766002,-73.9676883,Pharmacy
 Ocean Parkway,40.576312,-73.968501,Ocean View Cafe,40.57698137121013,-73.96421936506339,Diner
 Ocean Parkway,40.576312,-73.968501,Umi Japanese Cuisine,40.57660875217304,-73.96666710268828,Sushi Restaurant
 Ocean Parkway,40.576312,-73.968501,Varenichnaya,40.57647409588094,-73.96504984923254,Varenyky restaurant
 Ocean Parkway,40.576312,-73.968501,Beyti Turkish Kebab,40.57725621107341,-73.96273041029376,Mediterranean Restaurant
 Ocean Parkway,40.576312,-73.968501,The National,40.57699238667643,-73.96487048242537,Restaurant
 Ocean Parkway,40.576312,-73.968501,Chase Bank,40.576108000000005,-73.967106,Bank
 Ocean Parkway,40.576312,-73.968501,Cafe At Your Mother-in-Law,40.57757524231774,-73.96344895612154,Korean Restaurant
 Ocean Parkway,40.576312,-73.968501,Vis à Vis,40.57547078390959,-73.96910308656875,Restaurant
 Ocean Parkway,40.576312,-73.968501,Gold Label Gourmet Food,40.57708462497956,-73.96452675359363,Gourmet Shop
 Ocean Parkway,40.576312,-73.968501,Berikoni - Brick Oven Bread,40.576615000000004,-73.96735,Bakery
 Ocean Parkway,40.576312,-73.968501,Brighton Playground,40.575391107735655,-73.9650043514128,Playground
 Ocean Parkway,40.576312,-73.968501,Best Buy Best Food,40.577574086766454,-73.96292412220282,Grocery Store
 Ocean Parkway,40.576312,-73.968501,Ocean parkway reigelmans boardwalk,40.57475605098404,-73.96858278964022,Beach
 Ocean Parkway,40.576312,-73.968501,Flower Delivery Brooklyn - Local Brooklyn Florist,40.57769775390625,-73.97185516357422,Flower Shop
 Ocean Parkway,40.576312,-73.968501,Asser Levy Seaside Park,40.575294153763814,-73.9725086197046,Park
 Ocean Parkway,40.576312,-73.968501,Coney Island West 2nd,40.574220531971356,-73.97188301764304,Beach
 Ocean Parkway,40.576312,-73.968501,Coney island handball courts,40.5743937240887,-73.97279559244716,Athletics & Sports
 Brighton Beach,40.57964365,-73.96111081059607,NetCost Market,40.578532763987816,-73.95859976717836,Grocery Store
 Brighton Beach,40.57964365,-73.96111081059607,Little Russia,40.57769027608543,-73.96158037955199,Neighborhood
 Brighton Beach,40.57964365,-73.96111081059607,Tone Cafe,40.58126764708763,-73.96320055494142,Bakery
 Brighton Beach,40.57964365,-73.96111081059607,Skovorodka,40.57785097056201,-73.96096839229678,Russian Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Master Theater,40.57873163592591,-73.95832760380489,Theater
 Brighton Beach,40.57964365,-73.96111081059607,Cafe Euroasia,40.577408,-73.961244,Eastern European Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Pak Nasheman,40.579254999999996,-73.95942600000001,Indian Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Tashkent Supermarket,40.57816721980191,-73.9597373845226,Supermarket
 Brighton Beach,40.57964365,-73.96111081059607,Brighton Boardwalk E,40.57609789620386,-73.96286048392786,Other Great Outdoors
 Brighton Beach,40.57964365,-73.96111081059607,Beyti Turkish Kebab,40.57725621107341,-73.96273041029376,Mediterranean Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Tacos El Rey,40.57874555670518,-73.95977893543797,Taco Place
 Brighton Beach,40.57964365,-73.96111081059607,Vintage Gourmet Foods,40.577245,-73.964573,Food & Drink Shop
 Brighton Beach,40.57964365,-73.96111081059607,Wise Espresso Bar,40.57992748225466,-73.95984671349534,Café
 Brighton Beach,40.57964365,-73.96111081059607,Sammys Halal Food,40.57881766737289,-73.95702293673945,Food Truck
 Brighton Beach,40.57964365,-73.96111081059607,Ocean View Cafe,40.57698137121013,-73.96421936506339,Diner
 Brighton Beach,40.57964365,-73.96111081059607,Velvet Rope Lounge,40.577514210027644,-73.95949301557947,Lounge
 Brighton Beach,40.57964365,-73.96111081059607,GNC,40.577424,-73.961102,Supplement Shop
 Brighton Beach,40.57964365,-73.96111081059607,Brighton Bazaar,40.578274431714355,-73.95894100788641,Supermarket
 Brighton Beach,40.57964365,-73.96111081059607,Cafe At Your Mother-in-Law,40.57757524231774,-73.96344895612154,Korean Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,"Shorefront YM-YWHA of Brighton - Manhattan Beach, Inc.",40.575760976946945,-73.9598304205464,Non-Profit
 Brighton Beach,40.57964365,-73.96111081059607,Dunkin',40.5779865,-73.9609776,Donut Shop
 Brighton Beach,40.57964365,-73.96111081059607,WOW Cafe and Grill,40.581955,-73.95665100000001,Seafood Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Starbucks,40.57784143,-73.96120404,Coffee Shop
 Brighton Beach,40.57964365,-73.96111081059607,Cafe Max,40.578243352259484,-73.95943087120612,Bar
 Brighton Beach,40.57964365,-73.96111081059607,Popeyes Louisiana Kitchen,40.5781453,-73.9603451,Fried Chicken Joint
 Brighton Beach,40.57964365,-73.96111081059607,Varenichnaya,40.57647409588094,-73.96504984923254,Varenyky restaurant
 Brighton Beach,40.57964365,-73.96111081059607,AT&T,40.5775791,-73.9607877,Mobile Phone Shop
 Brighton Beach,40.57964365,-73.96111081059607,The National,40.57699238667643,-73.96487048242537,Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,7-Eleven,40.5776983,-73.9601625,Convenience Store
 Brighton Beach,40.57964365,-73.96111081059607,T-Mobile,40.5776677,-73.9603844,Mobile Phone Shop
 Brighton Beach,40.57964365,-73.96111081059607,Wendy’s,40.57788310107806,-73.96083749519804,Fast Food Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Best Buy Best Food,40.577574086766454,-73.96292412220282,Grocery Store
 Brighton Beach,40.57964365,-73.96111081059607,Gold Label Gourmet Food,40.57708462497956,-73.96452675359363,Gourmet Shop
 Brighton Beach,40.57964365,-73.96111081059607,Shell,40.581518,-73.96034,Gas Station
 Brighton Beach,40.57964365,-73.96111081059607,Walgreens,40.5780859,-73.9600786,Pharmacy
 Brighton Beach,40.57964365,-73.96111081059607,Домашняя кухня,40.577244,-73.962071,Eastern European Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Chase Bank,40.57764038624055,-73.95994043265532,Bank
 Brighton Beach,40.57964365,-73.96111081059607,La Brioche,40.57818335502451,-73.95759224533593,Bakery
 Brighton Beach,40.57964365,-73.96111081059607,Dunkin',40.5798034,-73.9569854,Donut Shop
 Brighton Beach,40.57964365,-73.96111081059607,Millennium Theatre,40.57883474240144,-73.95831464871524,Theater
 Brighton Beach,40.57964365,-73.96111081059607,Caffeine,40.57795482683966,-73.95866614352386,Café
 Brighton Beach,40.57964365,-73.96111081059607,A & L Night Club Karaoke Inc,40.579042,-73.959372,Karaoke Bar
 Brighton Beach,40.57964365,-73.96111081059607,Tilyou Playground,40.578021556908624,-73.95837143057233,Park
 Brighton Beach,40.57964365,-73.96111081059607,chikurin sushi,40.57831573486328,-73.95695495605469,Sushi Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,La Boxing Brooklyn,40.58194196184727,-73.9574410196503,Gym
 Brighton Beach,40.57964365,-73.96111081059607,Shinjuku,40.57801818847656,-73.95634460449219,Sushi Restaurant
 Brighton Beach,40.57964365,-73.96111081059607,Perfect Brows,40.5769950058311,-73.9571900479496,Health & Beauty Service
 Gravesend,40.5961338,-73.9739426,Joe's of Avenue U,40.596970812269824,-73.9736772701698,Italian Restaurant
 Gravesend,40.5961338,-73.9739426,Nuccios Bakery,40.597097,-73.97448299999999,Bakery
 Gravesend,40.5961338,-73.9739426,Living Room Cafe,40.59643872110103,-73.97758308781751,Lounge
 Gravesend,40.5961338,-73.9739426,Elegante Pastry Shop,40.596633000000004,-73.97818199999999,Bakery
 Gravesend,40.5961338,-73.9739426,Dunkin',40.596808421152225,-73.97669432055227,Donut Shop
 Gravesend,40.5961338,-73.9739426,Ciccio's,40.59667201492687,-73.97634043335019,Pizza Place
 Gravesend,40.5961338,-73.9739426,Blue Velvet Lounge,40.59716172710791,-73.97159910456925,Bar
 Gravesend,40.5961338,-73.9739426,Rite Aid,40.59675624624044,-73.97545660425911,Pharmacy
 Gravesend,40.5961338,-73.9739426,Lounge Bar Cave,40.59574582387017,-73.97347166058043,Lounge
 Gravesend,40.5961338,-73.9739426,Papa John's Pizza,40.596748555126595,-73.97705042270184,Pizza Place
 Gravesend,40.5961338,-73.9739426,7-Eleven,40.596475,-73.979292,Convenience Store
 Gravesend,40.5961338,-73.9739426,Sam's Deli,40.596784,-73.973562,Deli / Bodega
 Gravesend,40.5961338,-73.9739426,New Li Hing,40.596874,-73.972654,Chinese Restaurant
 Gravesend,40.5961338,-73.9739426,The 2FL VIP Lounge,40.59713698167051,-73.97354944572112,Lounge
 Gravesend,40.5961338,-73.9739426,OMG MMA,40.59536361694336,-73.9737548828125,Martial Arts School
 Gravesend,40.5961338,-73.9739426,Famous Pizza Park,40.597044,-73.974418,Pizza Place
 Gravesend,40.5961338,-73.9739426,Wines Plus Inc.,40.596880999999996,-73.97252900000001,Wine Shop
 Gravesend,40.5961338,-73.9739426,Grand Fortune Chinese Take Out,40.596379,-73.976672,Chinese Restaurant
 Gravesend,40.5961338,-73.9739426,Gravesend Our Lady Of Grace Field,40.59467315673828,-73.97142791748047,Baseball Field
 Gravesend,40.5961338,-73.9739426,John's Family Fish Market,40.596296,-73.977175,Fish Market
 Gravesend,40.5961338,-73.9739426,A & Z Nails,40.59627914545449,-73.97739857675703,Spa
 Gravesend,40.5961338,-73.9739426,Nicks Jewelry,40.596641999999996,-73.97789399999999,Jewelry Store
 Gravesend,40.5961338,-73.9739426,Vinny's Lunchbox,40.596635,-73.97796600000001,Diner
 Gravesend,40.5961338,-73.9739426,Bari Pork Store,40.596167,-73.978314,Italian Restaurant
 Gravesend,40.5961338,-73.9739426,MTA B3 - E 2nd St.,40.597302,-73.969856,Bus Station
 Gravesend,40.5961338,-73.9739426,Baby Central,40.592692184013515,-73.9738655090332,Furniture / Home Store
 Gravesend,40.5961338,-73.9739426,U Bo Sing Bakery,40.596567,-73.978809,Bakery
 Gravesend,40.5961338,-73.9739426,MTA Subway - Avenue U (N),40.59748029562494,-73.979286801554,Metro Station
 Gravesend,40.5961338,-73.9739426,I Love Dim Sum,40.59646987915039,-73.97982788085938,Dim Sum Restaurant
 Gravesend,40.5961338,-73.9739426,Choy Le,40.59774964278656,-73.96841257810587,Chinese Restaurant
Flatbush,40.6520481,-73.959027,Blink Fitness,40.65190082264125,-73.9588284293373,Gym
Flatbush,40.6520481,-73.959027,Zen Vegetarian House,40.65391862147629,-73.95949624327238,Vegetarian / Vegan Restaurant
Flatbush,40.6520481,-73.959027,MangoSeed Restaurant,40.6544137621462,-73.95949423313141,Caribbean Restaurant
Flatbush,40.6520481,-73.959027,ZuriLee Pizza Bar,40.6545125,-73.95932049999999,Pizza Place
Flatbush,40.6520481,-73.959027,Gino's Pizzeria,40.652191025052126,-73.95910762031025,Pizza Place
Flatbush,40.6520481,-73.959027,Peppa's Jerk Chicken,40.6549534950897,-73.9597826766333,Caribbean Restaurant
Flatbush,40.6520481,-73.959027,Best Farm Market,40.65277208251818,-73.95934621782516,Grocery Store
Flatbush,40.6520481,-73.959027,Jen's Roti Shop,40.65239962726184,-73.9591736434229,Caribbean Restaurant
Flatbush,40.6520481,-73.959027,Green Lake Chinese Restaurant,40.653110497871054,-73.9593431515796,Chinese Restaurant
Flatbush,40.6520481,-73.959027,Prospect Park Parkside Entrance,40.65504863722871,-73.9622300863266,Park
Flatbush,40.6520481,-73.959027,Fisherman's Cove,40.65021713427541,-73.96001716894419,Caribbean Restaurant
Flatbush,40.6520481,-73.959027,IHOP,40.65053995805408,-73.95720925514986,Breakfast Spot
Flatbush,40.6520481,-73.959027,Gandhi Fine Indian Cuisine,40.65516762218564,-73.95632450081226,Indian Restaurant
Flatbush,40.6520481,-73.959027,Risbo,40.65601193402393,-73.9599115311251,Restaurant
Flatbush,40.6520481,-73.959027,Jamaican Pride Bakery,40.65518130144999,-73.959776004109,Bakery
Flatbush,40.6520481,-73.959027,Flatbush Zombie House,40.65504475274442,-73.95984203277688,Tiki Bar
Flatbush,40.6520481,-73.959027,Parkside,40.655918124876294,-73.95992828481089,Cocktail Bar
